canonical_endpoint_key	threshold	n	actual_transfer	predicted_transfer	macro_f1	accuracy	transfer_precision	transfer_recall
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.1250000000	363	145	199	0.613266	0.614325	0.512563	0.703448
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.1666666667	363	145	122	0.736383	0.754821	0.729508	0.613793
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.2083333333	363	145	31	0.550000	0.669421	0.903226	0.193103
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.2500000000	363	145	31	0.550000	0.669421	0.903226	0.193103
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.2916666667	363	145	31	0.550000	0.669421	0.903226	0.193103
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.3333333333	363	145	31	0.550000	0.669421	0.903226	0.193103
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.3750000000	363	145	30	0.552015	0.672176	0.933333	0.193103
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.4166666667	363	145	29	0.546477	0.669421	0.931034	0.186207
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.4583333333	363	145	29	0.546477	0.669421	0.931034	0.186207
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.5000000000	363	145	29	0.546477	0.669421	0.931034	0.186207
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.5416666667	363	145	29	0.546477	0.669421	0.931034	0.186207
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.5833333333	363	145	29	0.546477	0.669421	0.931034	0.186207
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.6250000000	363	145	0	0.375215	0.600551	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.6666666667	363	145	0	0.375215	0.600551	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.7083333333	363	145	0	0.375215	0.600551	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.7500000000	363	145	0	0.375215	0.600551	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.7916666667	363	145	0	0.375215	0.600551	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.8333333333	363	145	0	0.375215	0.600551	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.8750000000	363	145	0	0.375215	0.600551	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.9166666667	363	145	0	0.375215	0.600551	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	0.9583333333	363	145	0	0.375215	0.600551	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_infinity	1.0000000000	363	145	0	0.375215	0.600551	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.0000000000	712	125	712	0.149343	0.175562	0.175562	1.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.0416666667	712	125	708	0.145258	0.169944	0.170904	0.968000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.0833333333	712	125	628	0.257369	0.259831	0.179936	0.904000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.1250000000	712	125	265	0.413817	0.533708	0.109434	0.232000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.1666666667	712	125	56	0.477827	0.768258	0.142857	0.064000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.2083333333	712	125	18	0.444184	0.799157	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.2500000000	712	125	18	0.444184	0.799157	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.2916666667	712	125	18	0.444184	0.799157	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.3333333333	712	125	16	0.445051	0.801966	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.3750000000	712	125	14	0.445914	0.804775	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.4166666667	712	125	14	0.445914	0.804775	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.4583333333	712	125	14	0.445914	0.804775	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.5000000000	712	125	14	0.445914	0.804775	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.5416666667	712	125	14	0.445914	0.804775	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.5833333333	712	125	14	0.445914	0.804775	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.6250000000	712	125	14	0.445914	0.804775	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.6666666667	712	125	14	0.445914	0.804775	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.7083333333	712	125	14	0.445914	0.804775	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.7500000000	712	125	14	0.445914	0.804775	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.7916666667	712	125	14	0.445914	0.804775	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.8333333333	712	125	14	0.445914	0.804775	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.8750000000	712	125	14	0.445914	0.804775	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.9166666667	712	125	14	0.445914	0.804775	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	0.9583333333	712	125	14	0.445914	0.804775	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml.zero_to_last	1.0000000000	712	125	14	0.445914	0.804775	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.0000000000	6	0	6	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.0416666667	6	0	6	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.0833333333	6	0	6	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.1250000000	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.1666666667	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.2083333333	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.2500000000	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.2916666667	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.3333333333	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.3750000000	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.4166666667	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.4583333333	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.5000000000	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.5416666667	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.5833333333	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.6250000000	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.6666666667	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.7083333333	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.7500000000	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.7916666667	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.8333333333	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.8750000000	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.9166666667	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	0.9583333333	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_infinity	1.0000000000	6	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.0000000000	15	0	15	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.0416666667	15	0	15	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.0833333333	15	0	15	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.1250000000	15	0	8	0.318182	0.466667	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.1666666667	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.2083333333	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.2500000000	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.2916666667	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.3333333333	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.3750000000	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.4166666667	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.4583333333	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.5000000000	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.5416666667	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.5833333333	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.6250000000	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.6666666667	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.7083333333	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.7500000000	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.7916666667	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.8333333333	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.8750000000	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.9166666667	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	0.9583333333	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_h_ml_1.zero_to_last	1.0000000000	15	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.0000000000	5	5	5	0.500000	1.000000	1.000000	1.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.0416666667	5	5	5	0.500000	1.000000	1.000000	1.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.0833333333	5	5	5	0.500000	1.000000	1.000000	1.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.1250000000	5	5	4	0.444444	0.800000	1.000000	0.800000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.1666666667	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.2083333333	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.2500000000	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.2916666667	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.3333333333	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.3750000000	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.4166666667	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.4583333333	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.5000000000	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.5416666667	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.5833333333	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.6250000000	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.6666666667	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.7083333333	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.7500000000	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.7916666667	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.8333333333	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.8750000000	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.9166666667	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	0.9583333333	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_hr_ml.zero_to_infinity	1.0000000000	5	5	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.0000000000	8	0	8	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.0416666667	8	0	8	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.0833333333	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.1250000000	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.1666666667	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.2083333333	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.2500000000	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.2916666667	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.3333333333	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.3750000000	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.4166666667	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.4583333333	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.5000000000	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.5416666667	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.5833333333	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.6250000000	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.6666666667	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.7083333333	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.7500000000	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.7916666667	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.8333333333	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.8750000000	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.9166666667	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	0.9583333333	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_infinity	1.0000000000	8	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.0000000000	13	0	13	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.0416666667	13	0	13	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.0833333333	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.1250000000	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.1666666667	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.2083333333	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.2500000000	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.2916666667	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.3333333333	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.3750000000	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.4166666667	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.4583333333	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.5000000000	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.5416666667	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.5833333333	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.6250000000	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.6666666667	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.7083333333	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.7500000000	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.7916666667	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.8333333333	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.8750000000	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.9166666667	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	0.9583333333	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.pg_ml_h.zero_to_last	1.0000000000	13	0	0	0.500000	1.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.0000000000	4	4	4	0.500000	1.000000	1.000000	1.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.0416666667	4	4	4	0.500000	1.000000	1.000000	1.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.0833333333	4	4	4	0.500000	1.000000	1.000000	1.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.1250000000	4	4	4	0.500000	1.000000	1.000000	1.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.1666666667	4	4	4	0.500000	1.000000	1.000000	1.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.2083333333	4	4	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.2500000000	4	4	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.2916666667	4	4	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.3333333333	4	4	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.3750000000	4	4	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.4166666667	4	4	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.4583333333	4	4	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.5000000000	4	4	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.5416666667	4	4	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.5833333333	4	4	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.6250000000	4	4	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.6666666667	4	4	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.7083333333	4	4	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.7500000000	4	4	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.7916666667	4	4	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.8333333333	4	4	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.8750000000	4	4	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.9166666667	4	4	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	0.9583333333	4	4	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_dl.zero_to_last	1.0000000000	4	4	0	0.000000	0.000000	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.0000000000	24	10	24	0.294118	0.416667	0.416667	1.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.0416666667	24	10	24	0.294118	0.416667	0.416667	1.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.0833333333	24	10	20	0.555556	0.583333	0.500000	1.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.1250000000	24	10	11	0.449735	0.458333	0.363636	0.400000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.1666666667	24	10	3	0.314286	0.458333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.2083333333	24	10	0	0.368421	0.583333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.2500000000	24	10	0	0.368421	0.583333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.2916666667	24	10	0	0.368421	0.583333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.3333333333	24	10	0	0.368421	0.583333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.3750000000	24	10	0	0.368421	0.583333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.4166666667	24	10	0	0.368421	0.583333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.4583333333	24	10	0	0.368421	0.583333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.5000000000	24	10	0	0.368421	0.583333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.5416666667	24	10	0	0.368421	0.583333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.5833333333	24	10	0	0.368421	0.583333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.6250000000	24	10	0	0.368421	0.583333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.6666666667	24	10	0	0.368421	0.583333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.7083333333	24	10	0	0.368421	0.583333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.7500000000	24	10	0	0.368421	0.583333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.7916666667	24	10	0	0.368421	0.583333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.8333333333	24	10	0	0.368421	0.583333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.8750000000	24	10	0	0.368421	0.583333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.9166666667	24	10	0	0.368421	0.583333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	0.9583333333	24	10	0	0.368421	0.583333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.dosing_interval	1.0000000000	24	10	0	0.368421	0.583333	0.000000	0.000000
q1.oral_exposure.auc.ug_h_l.zero_to_24h	0.0000000000	3	0	3	0.000000	0.000000	0.000000	0.000000
